,To Date,Battery (%),R. Humidity (%),PM2.5,PM10,Temperature,Wind Direction (degree),Wind Speed (m/s)
392,18/05/21 07:00,100,99.86,9.58,107.49,29.34,190,8.75
393,18/05/21 06:00,100,97.51,7.72,99.37,29.56,170,8.23
394,18/05/21 05:00,100,100,7.51,98.25,28.34,160,5.14
395,18/05/21 04:00,100,100,8.88,103.12,28.36,160,5.14
396,18/05/21 03:00,100,100,9.66,108.04,28.56,180,8.75
397,18/05/21 02:00,100,100,10.02,110.47,28.57,170,7.72
398,18/05/21 01:00,100,100,10.41,111.98,18.86,170,6.69
399,18/05/21 00:00,100,100,11.81,116.82,27.79,220,5.66
400,17/05/21 23:00,100,100,15.35,132.76,28.13,220,5.66
401,17/05/21 22:00,100,100,14.4,129.66,28.41,180,8.23
402,17/05/21 21:00,100,100,6.64,87.83,27.64,180,10.29
403,17/05/21 20:00,100,100,4.04,71.66,25.95,160,10.29
404,17/05/21 19:00,100,100,0.74,63.43,24.5,190,10.29
405,17/05/21 18:00,100,100,5.67,82.72,25.07,160,12.35
406,17/05/21 17:00,100,100,6.96,85.53,26.05,190,10.29
407,17/05/21 16:00,100,100,4.76,76.5,25.85,190,10.29
408,17/05/21 15:00,100,100,2.91,68.14,25.66,140,5.66
409,17/05/21 14:00,100,100,1.17,65.94,24.26,180,9.77
410,17/05/21 13:00,100,100,2.09,66.02,25.32,150,12.86
411,17/05/21 12:00,100,100,1,62.8,25.28,150,8.75
412,17/05/21 11:00,100,100,5.56,86.48,25.09,130,9.26
413,17/05/21 10:00,100,100,7.98,98.56,25.38,130,9.26
414,17/05/21 09:00,100,99.94,3.52,79.43,25.97,80,6.17
415,17/05/21 08:00,100,100,3.74,74.12,25.57,110,9.26
416,17/05/21 07:00,100,100,7.44,85.19,25.49,110,8.75
417,17/05/21 06:00,100,99.29,6.37,84.39,25.61,120,7.2
418,17/05/21 05:00,100,83.1,4.38,79.99,27.1,110,7.2
419,17/05/21 04:00,100,58.57,3.12,75.61,27.58,110,7.2
420,17/05/21 03:00,100,63.48,4.31,78.7,30.38,100,7.2
421,17/05/21 02:00,100,59.53,3.46,80.4,31.21,100,8.75
422,17/05/21 01:00,100,56.35,3.68,78.55,32.07,90,9.26
423,17/05/21 00:00,100,55.75,3.88,90.21,31.88,90,10.8
424,16/05/21 23:00,100,58.19,3.29,78.68,31.9,80,9.26
425,16/05/21 22:00,100,54.79,3.95,79.65,32.65,80,9.26
426,16/05/21 21:00,90.91,51.67,4.32,78.34,33.17,90,7.72
427,16/05/21 20:00,100,48.29,4.6,84.69,33.86,100,9.26
428,16/05/21 19:00,100,45.41,4.37,83.87,34.95,100,5.66
429,16/05/21 18:00,100,43.92,4.93,82.78,36.05,110,5.66
430,16/05/21 17:00,100,41.35,7.56,87.71,37.56,50,3.6
431,16/05/21 16:00,100,39.84,5.13,83.3,38.2,50,3.6
432,16/05/21 15:00,100,39.41,3.76,77.1,38.18,40,3.09
433,16/05/21 14:00,100,40.45,3.98,78.42,38.41,70,3.6
434,16/05/21 13:00,100,44.71,4.24,80.09,37.81,80,4.12
435,16/05/21 12:00,100,42.51,4.92,79.13,38.91,60,4.63
436,16/05/21 11:00,100,51.19,6.54,82.94,36.57,60,4.12
437,16/05/21 10:00,100,39.73,7.63,84.54,21.4,60,4.12
438,16/05/21 09:00,100,66.9,5.85,79.96,31.67,80,2.06
439,16/05/21 08:00,100,75.16,5.14,81.51,29.54,60,3.09
440,16/05/21 07:00,100,79.43,3.55,76.23,28.78,70,4.63
441,16/05/21 06:00,100,81.72,1.95,68.73,28.61,80,3.6
442,16/05/21 05:00,100,81.18,8.55,83.89,29.1,40,2.57
443,16/05/21 04:00,100,87.34,14.69,97.98,29.37,40,2.57
444,16/05/21 03:00,90.91,85.58,15.03,96.25,26.66,237,4.18
445,16/05/21 02:00,100,92.59,15.3,96.16,29.28,200,2.06
446,16/05/21 01:00,100,89.39,19.36,102.41,29.81,210,5.14
447,16/05/21 00:00,100,79.28,23.1,130.09,31.23,230,3.09
448,15/05/21 23:00,100,49.05,23.48,143.56,34.12,350,4.12
449,15/05/21 22:00,91.67,51.51,24.5,125.56,31.14,350,4.12
450,15/05/21 21:00,100,69.67,31.38,138.19,33.55,340,3.09
451,15/05/21 20:00,100,77.55,25.35,124.51,33.29,340,5.14
452,15/05/21 19:00,100,72.23,21.49,115.59,33.99,40,5.14
453,15/05/21 18:00,100,65.07,21.72,116.15,34.8,330,4.12
454,15/05/21 17:00,100,58.11,34.36,138.38,35.8,310,4.63
455,15/05/21 16:00,100,49.54,39.58,147.09,37.39,310,4.63
456,15/05/21 15:00,100,30.17,28.43,133.13,41.05,290,4.12
457,15/05/21 14:00,100,28.59,25.77,133.9,40.65,360,3.6
458,15/05/21 13:00,100,30.36,24.25,131.8,40,20,4.12
459,15/05/21 12:00,100,36.29,26.86,143.99,37.77,40,3.6
460,15/05/21 11:00,100,49.67,28.4,145.87,33.21,30,5.14
461,15/05/21 10:00,100,59.89,21.56,125.76,31.72,30,5.14
462,15/05/21 09:00,100,66.71,15.64,115.21,30.98,50,2.06
463,15/05/21 08:00,100,80.63,14.38,108.83,29.57,110,2.57
464,15/05/21 07:00,100,78.98,11.16,98.97,29.73,20,2.06
465,15/05/21 06:00,100,88.7,11.35,97.36,29.61,340,4.12
466,15/05/21 05:00,100,89.87,9.23,87.73,29.54,318,2.67
467,15/05/21 04:00,100,91.75,9.76,91.7,29.7,318,2.67
468,15/05/21 03:00,100,87,8.76,88.69,30.06,270,2.57
469,15/05/21 02:00,100,82.35,8.68,89.71,30.11,280,1.54
470,15/05/21 01:00,100,80.37,8.03,86.2,30.29,330,2.57
471,15/05/21 00:00,100,82.76,7.49,81.71,27.22,340,4.63
472,14/05/21 23:00,100,81.76,7.86,83.02,30.34,320,4.12
473,14/05/21 22:00,100,81.8,8.35,83.68,30.31,320,4.12
474,14/05/21 21:00,100,79.92,8.53,85.08,30.32,320,4.12
475,14/05/21 20:00,100,77.25,7.3,82.89,30.56,290,4.63
476,14/05/21 19:00,100,71.16,6.45,82.16,31.44,310,5.66
477,14/05/21 18:00,100,64.96,6.13,80.46,32.25,310,6.69
478,14/05/21 17:00,100,62.48,5.54,77.55,33.23,300,3.6
479,14/05/21 16:00,100,58.34,5.64,78.4,34.02,300,3.6
480,14/05/21 15:00,100,55.82,6.65,80,34.85,280,5.66
481,14/05/21 14:00,100,56.89,8.73,83.4,35.01,250,6.17
482,14/05/21 13:00,100,56.43,9.41,85.46,34.95,260,5.66
483,14/05/21 12:00,100,52.3,10.64,89.44,35.7,280,2.57
484,14/05/21 11:00,100,46.31,13.61,103.53,36.91,70,2.57
485,14/05/21 10:00,100,54.42,14.73,103.63,34.53,70,2.57
486,14/05/21 09:00,100,65.98,15.21,105.23,32.69,60,1.54
487,14/05/21 08:00,100,80.77,17.23,109.68,29.74,10,2.57
488,14/05/21 07:00,100,90.97,18.04,109.97,27.92,50,2.06
489,14/05/21 06:00,100,90.79,16.29,104.88,27.84,360,2.06
490,14/05/21 05:00,100,88.08,12.99,93.69,28.28,10,2.06
491,14/05/21 04:00,100,88.05,10.83,86.93,28.5,10,2.06
492,14/05/21 03:00,100,88.9,10.88,85.49,28.55,330,1.54
493,14/05/21 02:00,100,87.25,11.42,88.26,28.7,300,1.54
494,14/05/21 01:00,100,85.42,10.46,87.76,28.86,310,1.54
495,14/05/21 00:00,100,83.28,9.49,83.4,29.14,300,2.06
496,13/05/21 23:00,100,81.7,11.53,89.33,29.31,310,2.06
497,13/05/21 22:00,100,78.3,10.72,88.29,29.59,310,2.06
498,13/05/21 21:00,100,73.78,9.1,84.24,29.89,290,3.09
499,13/05/21 20:00,100,70.47,7.63,81.11,30.31,300,4.12
500,13/05/21 19:00,100,69.6,7.55,81.61,27.68,270,5.66
501,13/05/21 18:00,100,58.5,7.5,81.64,33.16,280,5.66
502,13/05/21 17:00,100,56.02,7.85,83.17,33.6,290,4.12
503,13/05/21 16:00,100,55.29,7.76,82.46,33.9,290,4.12
504,13/05/21 15:00,100,51.03,7.18,81.63,34.76,270,4.63
505,13/05/21 14:00,100,50.55,6.97,81.73,34.86,250,6.17
506,13/05/21 13:00,100,50.44,6.92,81.23,34.89,270,5.14
507,13/05/21 12:00,100,51.16,6.71,80.83,35.07,270,4.12
508,13/05/21 11:00,100,53.38,7.33,81.68,34.9,300,2.57
509,13/05/21 10:00,100,55.83,7.57,82.47,34.47,300,2.57
510,13/05/21 09:00,100,67.45,7.84,82.49,32.08,270,2.06
511,13/05/21 08:00,100,74.26,7.96,83.19,30.51,-,-
512,13/05/21 07:00,100,82.46,11.45,95.59,28.75,270,2.06
513,13/05/21 06:00,100,82.63,12.47,106.57,28.7,-,-
514,13/05/21 05:00,100,84.6,15.08,125.27,28.26,-,-
515,13/05/21 04:00,100,83.56,12.47,105.54,28.22,-,-
516,13/05/21 03:00,100,82.71,13.76,120.94,28.13,-,-
517,13/05/21 02:00,100,78.39,9.18,87.97,28.46,-,-
518,13/05/21 01:00,100,75.23,7.73,83.99,29.18,240,3.09
519,13/05/21 00:00,100,73.69,6.43,77.81,29.47,260,4.12
520,12/05/21 23:00,100,74.24,7.19,79.33,29.65,260,4.12
521,12/05/21 22:00,100,75.39,8.55,80.81,29.72,260,4.12
522,12/05/21 21:00,100,74.94,8.81,80.89,29.69,270,3.6
523,12/05/21 20:00,100,73.46,8,80.97,29.88,260,4.63
524,12/05/21 19:00,100,67.71,8.05,81.78,31.3,250,4.63
525,12/05/21 18:00,100,62.49,7.77,80.64,32.81,280,6.17
526,12/05/21 17:00,100,59.65,7.42,79.74,33.73,270,4.12
527,12/05/21 16:00,100,55.05,7.98,81.56,34.65,270,4.12
528,12/05/21 15:00,100,52.9,7.84,81.41,34.8,270,5.14
529,12/05/21 14:00,100,49.18,7.4,79.07,35.29,270,6.69
530,12/05/21 13:00,100,46.17,8.16,81.35,35.74,270,5.14
531,12/05/21 12:00,100,47.45,7.78,81.16,35.78,260,3.6
532,12/05/21 11:00,100,51.37,7.87,79.51,34.89,280,3.09
533,12/05/21 10:00,100,58.72,8.11,79.33,33.09,280,3.09
534,12/05/21 09:00,100,65.31,8.47,80.24,32.16,10,2.06
535,12/05/21 08:00,100,74.61,13.03,92.32,30.55,314,2.11
536,12/05/21 07:00,100,84.43,14.69,92.04,28.62,10,1.54
537,12/05/21 06:00,100,84.4,13.1,87.8,28.67,320,2.06
538,12/05/21 05:00,100,84.14,11.84,81.74,28.82,280,2.57
539,12/05/21 04:00,100,83.79,11.76,82.68,28.87,280,2.57
540,12/05/21 03:00,100,83.73,12.36,82.28,29.03,270,3.09
541,12/05/21 02:00,100,85.27,12.63,82.51,29.13,260,3.09
542,12/05/21 01:00,100,85.88,13.92,85.43,29.23,280,3.09
543,12/05/21 00:00,100,85.92,14.3,86.09,29.31,280,3.09
544,11/05/21 23:00,100,84.72,13.91,87.38,29.32,240,5.14
545,11/05/21 22:00,100,82.07,12.26,83.81,29.53,240,5.14
546,11/05/21 21:00,100,81.92,12.36,82.74,29.86,310,3.6
547,11/05/21 20:00,100,78.06,11.3,82.04,30.26,300,5.14
548,11/05/21 19:00,100,72.05,10.45,80.25,31.44,290,6.17
549,11/05/21 18:00,100,65.81,10.19,79.84,32.76,280,3.6
550,11/05/21 17:00,100,58.99,9.16,79.68,33.97,300,6.17
551,11/05/21 16:00,100,53.55,8.73,77.63,34.97,300,6.17
552,11/05/21 15:00,100,50.28,8.87,77.58,35.37,300,6.17
553,11/05/21 14:00,100,50.73,9.65,79.01,35.42,260,4.12
554,11/05/21 13:00,100,50.99,10.47,80.92,35.06,280,5.14
555,11/05/21 12:00,100,52.72,12.79,85.87,35.05,290,5.14
556,11/05/21 11:00,100,57.26,10.25,79.69,34.37,290,5.14
557,11/05/21 10:00,100,62.13,10.72,81.16,33.32,310,4.12
558,11/05/21 09:00,100,69.69,10.89,80.64,31.76,310,4.12
559,11/05/21 08:00,100,81.77,21.84,104.85,30.31,315,3.04
560,11/05/21 07:00,100,91.04,19.89,99.99,28.64,309,2.88
561,11/05/21 06:00,100,90.2,16.79,89.99,28.47,320,1.54
562,11/05/21 05:00,100,90.81,16.84,90.59,28.44,310,1.54
563,11/05/21 04:00,100,92.53,18.21,93.52,28.14,310,2.57
564,11/05/21 03:00,100,91.7,17.07,90.81,28.43,310,2.57
565,11/05/21 02:00,100,91.48,15.79,89.88,28.66,260,3.09
566,11/05/21 01:00,100,91.27,15.63,88.78,29,270,3.6
567,11/05/21 00:00,100,92.07,15.7,89.15,29.05,250,2.57
568,10/05/21 23:00,100,89.5,15.35,92.66,29.22,260,2.57
569,10/05/21 22:00,100,87.63,12.98,86.75,29.53,280,3.6
570,10/05/21 21:00,100,85.56,11.53,83.06,29.81,280,3.6
571,10/05/21 20:00,100,82.36,10.81,83.49,30.17,280,5.66
572,10/05/21 19:00,100,75.03,9.21,82.41,31.44,280,5.66
573,10/05/21 18:00,100,64.61,8.16,81.37,33.07,270,3.6
574,10/05/21 17:00,90.91,55.11,6.58,75.7,34.32,280,3.6
575,10/05/21 16:00,100,50.15,6.26,81.44,35.09,280,3.6
576,10/05/21 15:00,100,46.85,5.84,81.38,35.9,280,3.6
577,10/05/21 14:00,100,48.81,6.63,82.4,36.06,270,5.14
578,10/05/21 13:00,100,53.5,8.06,84.48,35.67,280,5.14
579,10/05/21 12:00,100,53.93,8.73,86.57,36.25,260,5.14
580,10/05/21 11:00,100,54.2,9.51,92,36.18,250,2.06
581,10/05/21 10:00,100,54.85,8.92,90.6,35.01,170,2.06
582,10/05/21 09:00,100,64.02,8.36,89.22,33.19,30,2.57
583,10/05/21 08:00,100,82.05,9.05,92.43,30.27,30,2.57
584,10/05/21 07:00,100,94.77,12.41,99.98,28.4,336,2.77
585,10/05/21 06:00,100,91.71,8.71,90.52,28.57,310,2.06
586,10/05/21 05:00,100,91.83,7.63,85.74,28.86,280,2.06
587,10/05/21 04:00,100,92.6,7.56,84.94,29.16,240,2.57
588,10/05/21 02:00,100,93.61,9.15,89.71,29.16,250,2.06
589,10/05/21 01:00,100,93.69,9.8,91.79,29.31,250,2.57
590,10/05/21 00:00,100,92.63,9.15,88.02,29.59,230,2.57
591,09/05/21 23:00,100,89.77,9.37,89.1,29.98,270,3.09
592,09/05/21 22:00,100,88.64,8.38,86.92,30.23,300,2.57
593,09/05/21 21:00,100,87.03,7.61,84.56,30.46,270,4.12
594,09/05/21 20:00,100,86.29,9.86,86.7,30.74,270,4.12
595,09/05/21 19:00,100,80.76,11.21,90.94,31.69,260,4.63
596,09/05/21 18:00,100,70.62,8.88,86.03,33.17,270,5.66
597,09/05/21 17:00,100,68.03,9.27,86.04,33.95,270,3.6
598,09/05/21 16:00,100,66.21,9.37,86.72,34.61,270,6.17
599,09/05/21 15:00,100,64.13,10.82,87.53,34.81,260,6.17
600,09/05/21 14:00,100,62.08,10.48,87.49,35.1,260,6.17
601,09/05/21 13:00,100,61.19,9.56,86.75,35.35,230,4.63
602,09/05/21 12:00,100,62.13,10.95,89.41,35.74,250,3.6
603,09/05/21 11:00,100,64.98,12.66,95.32,35.13,260,3.6
604,09/05/21 10:00,100,62.83,13.49,99.32,34.53,250,2.06
605,09/05/21 09:00,100,67.16,15.15,106.17,33.78,180,1.54
606,09/05/21 08:00,100,87.61,18.36,112.51,30.23,322,1.35
607,09/05/21 07:00,100,100,32.53,158.33,28,322,1.35
608,09/05/21 06:00,100,99.69,19.33,123.08,27.74,318,2.54
609,09/05/21 05:00,100,96.38,13.82,98.64,28.42,296,2.39
610,09/05/21 04:00,100,92.87,12.77,96.8,28.86,258,1.41
611,09/05/21 03:00,100,92.57,11.49,91.11,29.5,260,3.6
612,09/05/21 02:00,100,92.67,12.13,93.76,29.9,230,2.06
613,09/05/21 01:00,100,94.54,13.03,95.06,29.89,230,2.06
614,09/05/21 00:00,100,93.69,12.13,90.83,29.96,260,3.09
615,08/05/21 23:00,100,93.4,14.37,95.37,30.2,260,2.57
616,08/05/21 22:00,100,92.83,13.14,92.37,30.32,270,2.06
617,08/05/21 21:00,100,92.26,12.68,92.75,30.41,280,5.14
618,08/05/21 20:00,100,91.36,11.81,89.99,30.59,290,4.63
619,08/05/21 19:00,100,87.03,11.18,89.67,31.25,290,4.63
620,08/05/21 18:00,100,78.38,10.35,86.38,32.7,310,5.14
621,08/05/21 17:00,100,70.51,9.46,85.01,33.91,290,6.17
622,08/05/21 16:00,100,62.63,8.77,85.06,34.91,280,6.69
623,08/05/21 15:00,100,60.86,10.08,85.24,35.3,260,6.69
624,08/05/21 14:00,100,61.54,11.89,88.16,35.32,270,5.66
625,08/05/21 13:00,100,60.66,14.39,92.7,35.86,270,5.66
626,08/05/21 12:00,100,57.12,16.14,95.67,36.29,260,4.12
627,08/05/21 11:00,100,44.68,16.38,103.42,38.1,260,3.09
628,08/05/21 09:00,100,74.6,21.34,108.7,32.42,346,1.5
629,08/05/21 08:00,100,91.46,24.97,114.61,29.91,70,2.06
630,08/05/21 07:00,100,100,25.93,114.51,23.09,360,1.54
631,08/05/21 06:00,100,99.8,22.6,106.55,28.23,360,1.54
632,08/05/21 05:00,100,99.73,19.75,100.27,28.31,280,2.06
633,08/05/21 04:00,100,97.55,20.25,102.97,28.49,280,2.57
634,08/05/21 03:00,100,95.35,17.87,98.35,28.78,270,2.06
635,08/05/21 02:00,100,99.86,19.97,101.93,29.06,290,2.06
636,08/05/21 01:00,100,97.77,18.75,96.69,29.47,300,2.57
637,08/05/21 00:00,100,95.59,18.3,97.7,29.73,300,2.57
638,07/05/21 23:00,100,93.69,19.29,101.51,29.96,270,2.57
639,07/05/21 22:00,100,90.88,18.64,102.09,30.26,290,2.57
640,07/05/21 21:00,100,89.61,16.28,94.02,30.51,280,2.57
641,07/05/21 20:00,100,89.08,17.05,94.59,30.76,290,4.63
642,07/05/21 19:00,90.91,78.11,16.47,90.79,28.48,290,3.6
643,07/05/21 18:00,100,80.35,14.21,92.69,29.93,290,3.6
644,07/05/21 17:00,100,66.16,10.63,87.18,34,290,6.17
645,07/05/21 16:00,100,59.25,10.06,86.52,34.32,280,5.14
646,07/05/21 15:00,100,62.78,11.92,89.2,34.7,290,5.14
647,07/05/21 14:00,100,65.4,11.97,88.7,34.82,260,5.66
648,07/05/21 13:00,100,65.76,14.32,95.68,35.02,270,4.12
649,07/05/21 12:00,100,60.97,18.24,102.8,35.57,270,4.63
650,07/05/21 11:00,100,33.85,13.24,98.97,39.21,270,4.63
651,07/05/21 10:00,100,52.41,15.67,107.94,35.68,270,3.09
652,07/05/21 09:00,100,76.73,23.38,119.53,32.51,130,2.57
653,07/05/21 08:00,100,94.44,24.61,123.71,29.83,130,2.06
654,07/05/21 07:00,100,99.94,28.03,131.94,28.51,80,1.54
655,07/05/21 06:00,100,96.81,16.8,106.54,28.88,350,2.06
656,07/05/21 05:00,100,97.78,14.36,96.44,28.89,350,2.06
657,07/05/21 04:00,100,99.44,15.27,100.33,27.78,320,2.06
658,07/05/21 03:00,100,99.98,16,100.45,28.46,260,2.06
659,07/05/21 02:00,100,99.98,17.55,107.13,28.56,280,2.06
660,07/05/21 01:00,100,100,15.84,101.04,29.03,290,2.57
661,07/05/21 00:00,100,98.12,16.52,102.12,29.25,250,2.06
662,06/05/21 23:00,100,94.3,15.89,105.31,29.53,250,2.06
663,06/05/21 22:00,100,93.13,15.63,105.03,29.86,210,1.54
664,06/05/21 21:00,100,93.83,16.6,107.58,30.06,250,4.12
665,06/05/21 20:00,100,90.84,21.79,114.07,30.4,280,5.14
666,06/05/21 19:00,100,82.76,13.95,97.3,31.41,270,4.63
667,06/05/21 18:00,100,77.3,11.3,90.36,32.49,270,4.63
668,06/05/21 17:00,100,74.44,10.61,90.17,33.48,270,4.63
669,06/05/21 16:00,100,68.13,10.13,88.23,34.37,290,3.6
670,06/05/21 15:00,100,59.42,9.36,86.32,34.97,280,6.17
671,06/05/21 14:00,100,57.97,9.73,87.51,35.33,290,5.14
672,06/05/21 13:00,100,62.21,10.47,87.31,34.8,270,3.6
673,06/05/21 12:00,100,63.97,14.12,92.78,35.46,280,4.12
674,06/05/21 11:00,100,65.75,17.11,96.66,34.91,270,4.12
675,06/05/21 10:00,100,58.91,25.64,114.11,35.49,180,2.06
676,06/05/21 09:00,100,75.23,32.69,128.96,33.17,180,2.06
677,06/05/21 08:00,91.67,88.16,30.16,120.83,27.16,140,2.06
678,06/05/21 07:00,100,100,40.54,152.56,27.65,345,2.11
679,06/05/21 06:00,100,100,32.77,142.32,27.53,342,2.08
680,06/05/21 05:00,100,100,27.99,121.13,27.78,324,2.72
681,06/05/21 04:00,100,99.98,23.95,114.86,28.42,317,2.44
682,06/05/21 03:00,100,99.99,18.07,99.69,28.98,317,2.44
683,06/05/21 02:00,100,98.26,15.6,93.42,29.19,330,3.09
684,06/05/21 01:00,100,97.83,17.97,101.62,29.2,270,2.57
685,06/05/21 00:00,100,96.74,16.62,98.84,29.73,280,2.06
686,05/05/21 23:00,100,95.48,14.56,91.18,30.08,280,3.6
687,05/05/21 22:00,100,94.32,15.85,93.62,30.4,300,3.6
688,05/05/21 21:00,100,92.04,16.64,94.94,30.73,300,3.6
689,05/05/21 20:00,100,90.98,17.15,98.11,31.01,300,4.12
690,05/05/21 19:00,100,85.19,14.93,95.54,31.94,290,6.17
691,05/05/21 18:00,100,78.47,13.29,93.51,33.07,320,5.14
692,05/05/21 17:00,100,75.08,11.77,89.65,33.54,280,3.6
693,05/05/21 16:00,100,70.9,13.7,93.66,34.4,290,4.63
694,05/05/21 15:00,100,68.4,13.1,92.09,34.86,290,4.63
695,05/05/21 14:00,100,64.9,11.93,93.49,35.35,280,3.09
696,05/05/21 13:00,100,62.81,10.23,90.1,35.54,300,5.14
697,05/05/21 12:00,100,61.25,11.53,93.26,35.78,290,3.09
698,05/05/21 11:00,100,59.17,11.95,97.06,36.15,250,3.6
699,05/05/21 10:00,100,54.65,14.48,102.25,35.69,333,3.27
700,05/05/21 09:00,100,73.06,18.13,107.59,32.7,333,3.27
701,05/05/21 08:00,100,94.65,31.01,131.67,29.9,347,3.25
702,05/05/21 07:00,100,100,45.41,200.56,27.66,349,3.37
703,05/05/21 06:00,100,100,27.57,123.11,27.61,341,3.27
704,05/05/21 05:00,100,100,23.07,113.72,27.91,335,3.79
705,05/05/21 04:00,100,100,21.15,110.5,28.53,300,1.54
706,05/05/21 03:00,100,98.31,14.2,96.24,29.31,300,1.54
707,05/05/21 02:00,100,96.14,12.32,90.15,29.64,310,3.09
708,05/05/21 01:00,100,96.79,13.24,91.5,29.74,280,3.09
709,05/05/21 00:00,100,93.41,19.62,112.82,29.43,240,1.54
710,04/05/21 23:00,90.91,80.4,22.72,119.86,27.23,180,1.54
711,04/05/21 22:00,100,85.08,24.09,128.41,30.37,250,1.54
712,04/05/21 21:00,100,82.31,18.7,111.54,31.02,250,1.54
713,04/05/21 20:00,100,78.84,10.6,89.95,31.51,310,3.6
714,04/05/21 19:00,100,72.11,9.75,88.61,32.59,310,5.66
715,04/05/21 18:00,100,64.45,8.52,86.66,33.8,300,5.14
716,04/05/21 17:00,100,62.2,6.63,84.02,34.19,280,7.2
717,04/05/21 16:00,100,54.4,4.76,78.72,34.33,280,7.72
718,04/05/21 15:00,100,57.17,5.23,79.22,35.09,280,6.17
719,04/05/21 14:00,100,55.56,7.21,84.31,35.73,280,6.17
720,04/05/21 13:00,100,55.16,12.18,96.17,35.86,260,3.6
721,04/05/21 12:00,100,49.96,18.37,108.46,37.22,260,4.12
722,04/05/21 11:00,100,40.66,18.73,115.99,38.66,20,2.57
723,04/05/21 10:00,100,51.29,23.94,123.25,35.99,100,2.57
724,04/05/21 09:00,100,78.46,22.07,120.15,21,90,3.09
725,04/05/21 08:00,100,92.98,21.14,119.48,29.94,90,3.09
726,04/05/21 07:00,100,100,31.46,145.09,28.08,346,3.76
727,04/05/21 06:00,100,98.73,15.62,109.14,28.57,341,3.83
728,04/05/21 05:00,100,97.52,10.48,90.4,29.01,310,1.54
729,04/05/21 04:00,100,96.21,10.38,91.24,29.03,300,2.57
730,04/05/21 03:00,100,89.83,8.7,87.28,29.19,280,3.09
731,04/05/21 02:00,100,88,9.78,90.55,29.4,280,3.09
732,04/05/21 01:00,100,81.33,16.3,111,29.51,270,3.09
733,04/05/21 00:00,100,80.14,20.18,124.69,29.51,289,2.8
734,03/05/21 23:00,100,83,20.37,125.21,29.49,297,2.41
735,03/05/21 22:00,100,82.85,16.2,113.98,29.25,306,2.99
736,03/05/21 21:00,100,81.86,10.62,94.25,30.45,290,2.57
737,03/05/21 20:00,100,80.26,11.04,93.56,30.84,290,2.57
738,03/05/21 19:00,100,78.11,12.57,97.13,31.62,270,5.14
739,03/05/21 18:00,100,76.2,16,100.78,32.86,270,3.6
740,03/05/21 17:00,100,65.64,15.55,95.84,34.01,280,6.17
741,03/05/21 16:00,100,54.96,15.38,93.87,35.36,270,6.17
742,03/05/21 15:00,100,52.21,21.14,102.32,36.03,280,6.17
743,03/05/21 14:00,100,53.12,27.45,113.56,36.24,260,5.66
744,03/05/21 13:00,100,50.04,35.16,127.12,36.78,260,5.66
745,03/05/21 12:00,100,34.39,39.18,136.85,40.29,299,3.43
746,03/05/21 11:00,100,37.08,22.78,106.2,38.42,100,2.57
747,03/05/21 10:00,100,48.48,28.09,122.4,35.94,110,2.57
748,03/05/21 09:00,100,63.69,41.1,151.54,32.63,100,3.09
749,03/05/21 08:00,100,74.26,44.47,159.76,29.32,130,1.54
750,03/05/21 07:00,100,84.9,48.16,168.49,27.62,130,1.54
751,03/05/21 06:00,100,79.51,44.16,171.42,27.96,347,2.72
752,03/05/21 05:00,100,70.13,35.69,139.13,28.73,90,2.06
753,03/05/21 04:00,100,69.59,36.31,140.35,29.07,110,2.57
754,03/05/21 03:00,100,83.1,33.45,135.39,28.9,305,2.46
755,03/05/21 02:00,100,98.41,11.79,98.45,29.3,288,2.64
756,03/05/21 01:00,100,98.18,10.19,94.36,29.4,288,2.64
757,03/05/21 00:00,100,79.22,26.08,140.19,29.23,250,3.6
758,02/05/21 23:00,100,62.88,36.51,166.8,29.3,188,2.64
759,02/05/21 22:00,100,56.09,32.91,151.85,29.96,200,2.06
760,02/05/21 21:00,100,56.65,24.51,127.55,30.42,80,1.54
761,02/05/21 20:00,100,83.45,14.69,112.79,30.45,215,4.04
762,02/05/21 19:00,100,78.71,9.1,93.12,31.15,215,4.04
763,02/05/21 18:00,100,72.98,7.25,86.65,32.06,288,6.48
764,02/05/21 17:00,100,64.07,7.07,85.28,33.31,270,5.14
765,02/05/21 16:00,100,61.59,9.47,89.8,34.23,280,5.14
766,02/05/21 15:00,100,56.99,8.29,86.2,34.87,260,5.14
767,02/05/21 14:00,100,58.51,9.56,87.96,35.44,270,3.6
768,02/05/21 13:00,100,61.88,10.98,90.96,35.7,270,3.6
769,02/05/21 12:00,100,64.39,11.61,94.81,35.11,240,3.09
770,02/05/21 11:00,100,70.1,14.29,101.99,34.31,200,3.6
771,02/05/21 10:00,100,77.6,17.29,106.17,32.89,230,3.6
772,02/05/21 09:00,100,81.06,18.18,108.96,32.29,180,2.57
773,02/05/21 08:00,100,90.96,23.96,122.9,30.21,200,1.54
774,02/05/21 07:00,100,84.74,22.24,123.05,28.91,200,1.54
775,02/05/21 06:00,100,79.57,17.51,111.28,29.14,335,3.95
776,02/05/21 05:00,100,92.5,20.49,115.44,28.84,333,3.77
777,02/05/21 04:00,100,95.73,20.12,114.27,29.18,330,1.54
778,02/05/21 03:00,100,97.93,19.14,113.15,29.03,304,3.11
779,02/05/21 02:00,100,97.03,18.79,111.17,29.21,350,2.57
780,02/05/21 01:00,100,94.51,16.71,104.85,29.66,350,2.57
