,To Date, HAQI,Battery (%),R. Humidity (%),PM2.5,PM10,Rain (mm),Temperature,Wind Direction (degree),Wind Speed (m/s)
345,20/05/21 06:00, 120,100,100,65.9,86.97,0,26.69,180,2.38
346,20/05/21 05:00, 111,100,100,62.92,80.63,0,27.07,180,2.56
347,20/05/21 04:00, 104,100,100,60.88,77.05,0,27.22,184,2.53
348,20/05/21 03:00, 102,100,100,60.24,77.61,0,27.55,186,3.16
349,20/05/21 02:00, 99,100,100,59.55,77.39,0,27.92,186,3.16
350,20/05/21 01:00, 113,100,100,63.53,84.68,0,28.09,196,2.91
351,20/05/21 00:00, 123,100,100,66.61,91.18,0,28.29,188,3.47
352,19/05/21 23:00, 97,100,100,58.44,73.38,0,28.52,187,3.39
353,19/05/21 22:00, 89,100,100,53,66.05,0,28.81,183,4.19
354,19/05/21 21:00, 88,100,100,52.95,65.39,0,29.14,183,4.19
355,19/05/21 20:00, 91,100,100,54.57,70.24,0,29.52,194,4.39
356,19/05/21 19:00, 85,100,98.58,50.98,65.84,0,30.41,207,4.79
357,19/05/21 18:00, 87,100,86.7,52.07,66.42,0,32.12,207,6.49
358,19/05/21 17:00, 82,100,80.23,49.12,61.39,0,33.12,210,6.96
359,19/05/21 16:00, 85,100,77.56,50.94,63.06,0,33.59,210,7.52
360,19/05/21 15:00, 87,100,81.78,52.33,66.86,0,33.09,210,7.52
361,19/05/21 14:00, 86,100,93.83,51.41,64.03,0,31.02,216,7.16
362,19/05/21 13:00, 86,100,95.11,51.63,64.82,0,30.48,210,7.21
363,19/05/21 12:00, 119,100,100,65.36,81.97,0,28.52,202,7.16
364,19/05/21 11:00, 134,100,100,69.93,93.13,0,26.29,203,5.95
365,19/05/21 10:00, 112,100,100,63.3,89.85,0,25.57,194,5.78
366,19/05/21 09:00, 80,100,100,47.94,57.32,0,26.42,194,5.78
367,19/05/21 08:00, 100,100,100,59.96,76.52,0,27.66,182,3.97
368,19/05/21 07:00, 96,100,100,57.85,74.59,0,28.41,174,3.54
369,19/05/21 06:00, 93,100,100,55.73,71.84,0,28.44,186,4.64
370,19/05/21 05:00, 91,100,100,54.25,68.15,0,28.53,186,4.7
371,19/05/21 04:00, 116,100,100,64.45,85.32,0,28.43,192,5.28
372,19/05/21 03:00, 99,100,100,59.16,73.68,0,28.42,191,7.01
373,19/05/21 02:00, 93,100,100,55.97,70.9,0,28.34,191,7.01
374,19/05/21 01:00, 95,100,100,56.76,76.85,0,28.18,189,6.14
375,19/05/21 00:00, 115,100,100,64.12,92.56,0,27.98,191,6.75
376,18/05/21 23:00, 95,100,100,56.81,81.65,0,29.09,195,7.49
377,18/05/21 22:00, 86,100,99.97,51.6,72.63,0,29.93,194,7.12
378,18/05/21 21:00, 87,100,98.65,52.18,75.53,0,30.31,190,8.77
379,18/05/21 20:00, 88,100,94.66,52.71,77.67,0,30.65,190,8.77
380,18/05/21 19:00, 86,100,87.46,51.55,76.18,0,31.26,196,8.09
381,18/05/21 18:00, 84,100,84.1,50.51,74.31,0,31.79,200,8.56
382,18/05/21 17:00, 85,100,80.84,50.69,74.62,0,32.2,197,9.89
383,18/05/21 16:00, 85,100,78.07,50.75,75.59,0,32.55,197,9.89
384,18/05/21 15:00, 83,100,77.86,49.43,73.42,0,32.43,200,10.55
385,18/05/21 14:00, 83,100,81.35,49.88,74.02,0,32.05,198,10.96
386,18/05/21 13:00, 83,100,87.16,49.68,73.22,0,31.12,190,4.63
387,18/05/21 12:00, 81,100,95.61,48.48,66.06,0,30.2,180,6.69
388,18/05/21 11:00, 84,100,100,50.03,64.98,0,29.56,180,6.17
389,18/05/21 10:00, 80,100,100,47.72,61.26,0,29.22,180,6.17
390,18/05/21 09:00, 80,100,100,47.62,59.9,0,29.02,170,8.23
391,18/05/21 08:00, 82,100,100,48.73,60.54,0,28.88,170,6.17
392,18/05/21 07:00, 85,100,100,50.6,64.73,0,28.79,180,10.29
393,18/05/21 06:00, 82,100,100,48.9,64.28,0,28.19,170,8.75
394,18/05/21 05:00, 86,100,100,51.2,69.89,0,27.6,160,5.14
395,18/05/21 04:00, 87,100,100,52.13,72.96,0,27.44,160,5.14
396,18/05/21 03:00, 90,100,100,53.67,77.96,0,27.46,180,8.23
397,18/05/21 02:00, 89,100,100,53.14,77.11,0,27.44,190,6.17
398,18/05/21 01:00, 89,100,100,53.43,78.03,0,27.48,170,5.66
399,18/05/21 00:00, 92,100,100,55.3,78.63,0,27.25,160,6.17
400,17/05/21 23:00, 103,100,100,60.51,86.42,0,27.32,178,12.43
401,17/05/21 22:00, 96,96.75,100,57.46,82.02,0,27.74,178,12.43
402,17/05/21 21:00, 97,95.33,100,57.96,84.77,0,27.51,170,9.26
403,17/05/21 20:00, 104,95.75,100,60.86,89.79,0,26.02,160,10.29
404,17/05/21 19:00, 77,99.25,100,45.9,56.04,0,24.34,170,9.26
405,17/05/21 18:00, 98,100,100,58.48,86.67,0,25.8,160,13.89
406,17/05/21 17:00, 135,100,100,70.46,108.27,0,26.34,190,10.29
407,17/05/21 16:00, 156,100,100,76.52,121.78,0,26.3,190,10.29
408,17/05/21 15:00, 112,100,100,63.44,90.81,0,25.97,180,7.72
409,17/05/21 14:00, 88,100,100,49.85,88.02,0,24.98,180,6.69
410,17/05/21 13:00, 79,100,95.84,47.13,46.84,0,27.98,140,11.32
411,17/05/21 12:00, 77,100,100,46.15,52.48,0,26.71,150,10.29
412,17/05/21 11:00, 72,100,100,42.8,46.77,0,25.6,130,9.26
413,17/05/21 10:00, 69,100,100,41.3,44.67,0,26.99,130,9.26
414,17/05/21 09:00, 70,99.25,98.4,41.51,44.48,0,27.27,110,9.26
415,17/05/21 08:00, 88,99,100,52.39,60.48,0,26.23,110,8.75
416,17/05/21 07:00, 95,100,100,57.07,69.42,0,26.11,110,5.14
417,17/05/21 06:00, 91,100,98.84,54.45,68.38,0,26.67,120,7.2
418,17/05/21 05:00, 76,100,73.75,45.6,53.5,0,29.26,110,7.2
419,17/05/21 04:00, 75,100,59.99,44.99,52.85,0,31.16,110,7.2
420,17/05/21 03:00, 76,100,57.72,45.22,53.53,0,31.61,100,7.2
421,17/05/21 02:00, 76,100,54.64,45.45,55.17,0,32.26,100,8.23
422,17/05/21 01:00, 75,100,53.65,44.62,53.03,0,32.59,90,9.26
423,17/05/21 00:00, 73,100,53.03,43.59,50.14,0,32.89,90,10.29
424,16/05/21 23:00, 71,100,54.26,42.55,47.82,0,32.78,80,9.26
425,16/05/21 22:00, 74,100,53.9,43.98,50.11,0,33.28,80,9.26
426,16/05/21 21:00, 74,100,48.21,44.08,53.82,0,34.08,90,7.72
427,16/05/21 20:00, 74,100,46.87,44,51.3,0,34.49,100,9.26
428,16/05/21 19:00, 74,100,41.07,43.86,52.97,0,36.15,100,5.66
429,16/05/21 18:00, 74,100,42.81,44.37,51.06,0,36.25,90,4.63
430,16/05/21 17:00, 75,100,40.44,44.92,51.75,0,37.5,50,3.6
431,16/05/21 16:00, 74,100,41.04,44.28,50.03,0,37.97,50,3.6
432,16/05/21 15:00, 73,100,42.19,43.23,47.32,0,37.25,60,4.12
433,16/05/21 14:00, 74,100,42.63,43.81,49.93,0,37.4,70,3.6
434,16/05/21 13:00, 74,100,44.08,43.86,48.81,0,37.72,80,4.12
435,16/05/21 12:00, 76,100,44.43,45.21,49.97,0,38.37,60,4.12
436,16/05/21 11:00, 77,100,53.17,45.64,50.89,0,35.79,60,4.12
437,16/05/21 10:00, 78,100,59.21,46.65,53.01,0,34.48,60,4.12
438,16/05/21 09:00, 78,100,72.25,46.57,54.52,0,31.78,80,2.06
439,16/05/21 08:00, 71,100,82.62,42.51,48.19,0,29.44,70,5.14
440,16/05/21 07:00, 74,100,99.56,44.15,49.32,0,27.67,50,4.63
441,16/05/21 06:00, 71,100,95,42.08,44.66,0,27.97,80,3.6
442,16/05/21 05:00, 72,100,93.24,42.94,45.98,0,28.07,40,2.57
443,16/05/21 04:00, 92,100,98.43,54.91,63.3,0,27.73,40,2.57
444,16/05/21 03:00, 204,100,100,90.85,104.65,0,29.42,258,1.8
445,16/05/21 02:00, 196,100,98.19,88.77,111.28,0,29.54,200,2.06
446,16/05/21 01:00, 208,100,97.72,92.22,115.15,0,29.62,210,4.12
447,16/05/21 00:00, 153,100,59.23,75.86,112.45,0,33.85,180,4.12
448,15/05/21 23:00, 99,100,39.61,59.29,82.79,0,36.03,350,4.12
449,15/05/21 22:00, 96,100,41.61,57.45,82.09,0,36.09,350,4.12
450,15/05/21 21:00, 95,100,45.69,56.99,79.8,0,36.13,340,3.09
451,15/05/21 20:00, 114,100,48.06,63.98,90.9,0,35.91,340,5.14
452,15/05/21 19:00, 126,100,46.17,67.49,98.08,0,36.66,330,4.63
453,15/05/21 18:00, 134,100,45.59,70.01,101.98,0,37.58,330,4.12
454,15/05/21 17:00, 137,100,30.55,70.9,100.67,0,40.36,310,4.63
455,15/05/21 16:00, 125,100,26.99,67.33,93.88,0,41.36,310,4.63
456,15/05/21 15:00, 122,100,24.78,66.45,92.92,0,43.28,320,2.57
457,15/05/21 14:00, 139,100,27.47,71.63,103.33,0,42.45,30,4.12
458,15/05/21 13:00, 156,100,32.23,76.78,120.22,0,40.91,20,4.12
459,15/05/21 12:00, 139,100,40.38,71.64,108.93,0,37.41,40,3.09
460,15/05/21 11:00, 114,100,51.35,63.91,95.57,0,33.85,30,5.14
461,15/05/21 10:00, 94,100,57.25,56.45,79.58,0,32.13,30,5.14
462,15/05/21 09:00, 90,100,65.95,54.1,71.71,0,31.71,60,4.63
463,15/05/21 08:00, 91,100,76.16,54.48,72.64,0,30.13,110,2.57
464,15/05/21 07:00, 89,100,87.87,53.08,67.68,0,29.47,20,2.06
465,15/05/21 06:00, 86,100,72.2,51.2,65.86,0,30.81,340,4.12
466,15/05/21 05:00, 82,100,71.38,49.21,60.48,0,30.95,304,1.97
467,15/05/21 04:00, 83,100,69.31,49.77,61.69,0,30.88,304,1.97
468,15/05/21 03:00, 82,100,70.47,49.08,60.24,0,30.98,270,2.57
469,15/05/21 02:00, 82,100,68.97,48.88,60.81,0,31.1,260,1.54
470,15/05/21 01:00, 81,100,65.8,48.6,59.92,0,31.19,340,2.57
471,15/05/21 00:00, 81,100,66.54,48.56,59.05,0,31.66,330,3.6
472,14/05/21 23:00, 82,100,64.17,48.73,59.49,0,31.79,320,4.12
473,14/05/21 22:00, 82,100,62.08,48.8,60.34,0,31.88,320,4.12
474,14/05/21 21:00, 83,100,63.81,49.4,61.9,0,31.72,320,4.12
475,14/05/21 20:00, 82,100,61.75,48.73,62.57,0,32.24,300,4.12
476,14/05/21 19:00, 79,100,54.68,47.39,58.7,0,33.7,310,4.63
477,14/05/21 18:00, 81,99.5,48.63,48.38,59.3,0,35.8,320,4.63
478,14/05/21 17:00, 83,98,46.33,49.42,60.6,0,37.59,300,3.6
479,14/05/21 16:00, 82,99,45.13,49.18,60.05,0,38.72,300,3.6
480,14/05/21 15:00, 87,99.5,41.84,51.88,64.41,0,39.94,280,5.66
481,14/05/21 14:00, 88,100,39.83,52.91,66.1,0,40.36,280,4.12
482,14/05/21 13:00, 90,100,36.82,53.93,68.55,0,39.73,250,6.17
483,14/05/21 12:00, 94,100,35.93,56.38,74.17,0,40.58,290,5.14
484,14/05/21 11:00, 93,100,37.57,55.68,72.57,0,39.74,70,2.57
485,14/05/21 10:00, 90,100,41.94,54.18,73.79,0,38.22,70,2.57
486,14/05/21 09:00, 95,100,55.82,56.94,77.81,0,35.01,20,3.09
487,14/05/21 08:00, 105,100,78.75,61.36,84.24,0,29.93,10,2.57
488,14/05/21 07:00, 104,100,95.53,61,79.95,0,27.29,40,2.06
489,14/05/21 06:00, 96,100,95.28,57.66,75.64,0,27.18,360,2.06
490,14/05/21 05:00, 96,100,95.15,57.67,70.5,0,27.25,10,2.06
491,14/05/21 04:00, 98,100,92.45,59,73.66,0,27.68,10,2.06
492,14/05/21 03:00, 93,100,88.19,55.8,68.26,0,28.06,330,1.54
493,14/05/21 02:00, 91,100,83.41,54.76,66.76,0,28.82,310,1.54
494,14/05/21 01:00, 90,100,79.41,53.82,65.2,0,29.71,308,1.42
495,14/05/21 00:00, 92,100,77.23,55.31,68.47,0,29.93,289,1.65
496,13/05/21 23:00, 91,100,73.59,54.74,68.13,0,30.21,292,2.44
497,13/05/21 22:00, 91,100,72.3,54.79,69.73,0,30.26,292,2.44
498,13/05/21 21:00, 88,100,70.38,52.49,65.89,0,30.56,297,3.02
499,13/05/21 20:00, 88,100,68.52,52.45,66.01,0,31.25,284,3.55
500,13/05/21 19:00, 84,100,60.31,50.01,61.62,0,32.6,284,4.98
501,13/05/21 18:00, 81,100,44.36,48.61,60.08,0,35.92,277,5.75
502,13/05/21 17:00, 81,100,42.2,48.45,58.88,0,36.98,276,5.81
503,13/05/21 16:00, 81,100,39.38,48.43,58.18,0,38.19,276,5.81
504,13/05/21 15:00, 81,100,38.93,48.49,58.79,0,38.53,269,5.21
505,13/05/21 14:00, 83,100,39.83,49.67,60.61,0,38.81,270,4.06
506,13/05/21 13:00, 86,100,40.28,51.59,63.43,0,39.38,271,3.31
507,13/05/21 12:00, 87,100,39.65,51.8,62.49,0,39.22,279,2.63
508,13/05/21 11:00, 86,100,40.1,51.41,61.47,0,38.82,278,2.73
509,13/05/21 10:00, 88,100,51.12,52.64,64.46,0,35.8,278,2.73
510,13/05/21 09:00, 88,100,62.37,52.83,67.72,0,33.42,266,1.79
511,13/05/21 08:00, 94,100,73.68,56.28,76.89,0,30.78,234,0.9
512,13/05/21 07:00, 96,100,81.03,57.48,81.23,0,29.08,242,0.55
513,13/05/21 06:00, 97,100,81.88,57.97,85.39,0,28.53,237,0.98
514,13/05/21 05:00, 96,100,80.62,57.31,85.02,0,28.72,250,1.43
515,13/05/21 04:00, 87,100,82.09,51.87,65.04,0,28.46,250,1.43
516,13/05/21 03:00, 86,100,80.15,51.63,67.51,0,28.71,246,1.59
517,13/05/21 02:00, 82,100,75.61,48.79,56.99,0,29.29,231,1.89
518,13/05/21 01:00, 82,100,75.52,48.73,56.61,0,29.7,238,2.5
519,13/05/21 00:00, 82,100,75.26,48.89,56.6,0,29.92,243,2.46
520,12/05/21 23:00, 85,100,75.7,50.88,60.56,0,29.94,244,2.77
521,12/05/21 22:00, 85,100,74.98,50.9,60.44,0,30.06,244,2.77
522,12/05/21 21:00, 85,100,74.99,50.73,60.41,0,30.29,254,3.12
523,12/05/21 20:00, 84,100,70.35,49.95,59.05,0,30.98,257,3.62
524,12/05/21 19:00, 84,100,59.52,49.98,59.72,0,33.09,260,4.63
525,12/05/21 18:00, 82,100,50.13,48.98,58.14,0,35.28,280,6.17
526,12/05/21 17:00, 82,100,44.09,48.85,57.41,0,36.78,270,4.12
527,12/05/21 16:00, 81,100,38.57,48.15,56.22,0,38.85,270,4.12
528,12/05/21 15:00, 83,100,38.98,49.73,58.99,0,39.43,270,3.6
529,12/05/21 14:00, 85,100,37.53,51.09,61.05,0,40.05,270,6.69
530,12/05/21 13:00, 86,100,37.69,51.73,61.07,0,39.78,250,5.66
531,12/05/21 12:00, 87,100,36.73,51.81,61.26,0,40.4,260,5.14
532,12/05/21 11:00, 85,100,38.95,51.02,59.35,0,39.08,280,3.09
533,12/05/21 10:00, 90,100,51.27,53.99,63.24,0,35.9,280,3.09
534,12/05/21 09:00, 96,100,57.85,57.77,71.28,0,35.15,240,2.57
535,12/05/21 08:00, 96,100,87.18,57.4,68.55,0,29.78,334,0.92
536,12/05/21 07:00, 104,100,99.18,60.77,73.45,0,27.45,20,1.54
537,12/05/21 06:00, 105,100,97.88,61.15,76.89,0,27.71,330,1.54
538,12/05/21 05:00, 98,100,95.61,58.76,69.28,0,28.12,280,2.57
539,12/05/21 04:00, 96,100,91.38,57.83,66.65,0,28.84,280,2.57
540,12/05/21 03:00, 96,100,91,57.82,66.48,0,28.94,270,3.09
541,12/05/21 02:00, 98,100,87.93,58.93,68.62,0,29.39,260,3.6
542,12/05/21 01:00, 98,100,87.61,58.81,68.69,0,29.72,250,3.09
543,12/05/21 00:00, 97,100,85.59,58.02,68.21,0,29.84,280,3.09
544,11/05/21 23:00, 93,100,85.19,55.88,64.81,0,29.93,240,5.14
545,11/05/21 22:00, 93,100,80.97,55.65,64.72,0,30.23,240,5.14
546,11/05/21 21:00, 93,100,75.63,55.49,65.5,0,30.67,310,3.6
547,11/05/21 20:00, 90,100,68.66,54.07,63.4,0,31.39,290,5.14
548,11/05/21 19:00, 85,100,55.1,51.08,58.01,0,33.58,290,6.17
549,11/05/21 18:00, 86,100,47.64,51.3,58.96,0,35.68,290,6.17
550,11/05/21 17:00, 85,100,39.48,50.59,57.44,0,38.06,272,5.96
551,11/05/21 16:00, 85,100,36.71,50.68,57.17,0,39.31,272,5.96
552,11/05/21 15:00, 86,100,37.27,51.38,57.59,0,39.31,280,6.69
553,11/05/21 14:00, 88,100,38.24,52.96,60,0,39.74,290,5.14
554,11/05/21 13:00, 91,100,39.74,54.56,61.83,0,39.68,260,4.12
555,11/05/21 12:00, 93,100,40.65,55.57,63.52,0,39.64,270,5.14
556,11/05/21 11:00, 95,100,41.57,56.86,64.99,0,39.25,290,5.14
557,11/05/21 10:00, 92,100,44.41,55.33,63.55,0,38.5,290,5.14
558,11/05/21 09:00, 95,100,62.52,57.01,67.16,0,34.47,310,2.57
559,11/05/21 08:00, 112,100,88.63,63.27,78.5,0,30.21,328,1.46
560,11/05/21 07:00, 126,100,100,67.44,85.65,0,27.89,316,1.39
561,11/05/21 06:00, 114,100,100,63.81,76.03,0,27.65,320,1.54
562,11/05/21 05:00, 113,100,100,63.65,75.23,0,27.71,310,1.54
563,11/05/21 04:00, 104,100,97.85,61.07,70.66,0,28.32,310,1.54
564,11/05/21 03:00, 102,100,92.86,60.19,69.84,0,29.18,290,2.57
565,11/05/21 02:00, 105,100,91.77,61.33,71.45,0,29.49,260,3.09
566,11/05/21 01:00, 98,100,89.81,59.02,68.75,0,29.81,280,3.09
567,11/05/21 00:00, 97,100,87.72,57.89,68.48,0,29.96,270,3.09
568,10/05/21 23:00, 96,100,86.32,57.47,68.43,0,30.06,260,2.57
569,10/05/21 22:00, 98,100,84.23,58.91,72.66,0,30.22,260,2.57
570,10/05/21 21:00, 94,100,78.79,56.31,69.21,0,30.63,310,3.6
571,10/05/21 20:00, 89,100,70.8,53,65.66,0,31.57,280,5.66
572,10/05/21 19:00, 85,100,58.49,51.1,63.45,0,33.51,280,5.66
573,10/05/21 18:00, 81,100,43.77,48.43,60.23,0,35.79,270,3.6
574,10/05/21 17:00, 78,100,35.47,46.71,58.15,0,37.96,280,3.6
575,10/05/21 16:00, 77,100,31.62,46.16,57.6,0,39.85,280,3.6
576,10/05/21 15:00, 77,100,27.75,46.22,58.08,0,41.99,280,7.72
577,10/05/21 14:00, 84,100,37.12,50.22,63.23,0,41.41,300,5.14
578,10/05/21 13:00, 82,100,33.37,49.17,61.58,0,41.73,280,5.14
579,10/05/21 12:00, 81,100,32.39,48.43,60.19,0,41.92,260,5.14
580,10/05/21 11:00, 86,100,37.66,51.43,64.56,0,41.06,250,2.06
581,10/05/21 10:00, 87,100,49.4,52.16,66.19,0,37.66,170,2.06
582,10/05/21 09:00, 84,100,62.05,50.15,63.69,0,34.34,170,2.06
583,10/05/21 08:00, 91,100,90.09,54.78,74.14,0,30.27,330,1.54
584,10/05/21 07:00, 94,100,99.81,56.54,83.05,0,28.63,346,1.15
585,10/05/21 06:00, 87,100,99.75,51.86,65.8,0,28.57,310,1.54
586,10/05/21 05:00, 85,100,96.93,51.03,63.16,0,29.22,320,2.06
587,10/05/21 04:00, 84,100,93.37,50.25,62.77,0,29.79,240,2.57
588,10/05/21 03:00, 86,100,90.25,51.38,64.42,0,30.13,240,2.57
589,10/05/21 02:00, 89,100,89.71,53.16,67.34,0,30.23,250,2.06
590,10/05/21 01:00, 88,100,89.1,52.49,66.2,0,30.36,230,2.06
591,10/05/21 00:00, 86,100,88.02,51.4,66.08,0,30.53,250,2.06
592,09/05/21 23:00, 87,100,86.25,51.89,66.39,0,30.72,280,2.57
593,09/05/21 22:00, 87,100,84.51,52.23,66.53,0,30.8,300,2.57
594,09/05/21 21:00, 89,100,81.51,53.47,67.65,0,30.99,270,4.12
595,09/05/21 20:00, 86,100,77.39,51.13,65.03,0,31.55,260,5.66
596,09/05/21 19:00, 83,100,64.11,49.81,63.07,0,33.37,260,5.66
597,09/05/21 18:00, 82,100,51.17,49.16,63.13,0,35.86,270,5.66
598,09/05/21 17:00, 82,100,47.97,48.75,62.28,0,37.37,270,5.66
599,09/05/21 16:00, 85,100,47.34,50.95,63.67,0,38.45,260,5.66
600,09/05/21 15:00, 89,100,45.03,53.35,65.41,0,39.42,260,5.66
601,09/05/21 14:00, 90,100,43.61,54.02,67.98,0,40.53,260,6.69
602,09/05/21 13:00, 97,100,40.23,57.92,73.09,0,41.31,230,4.63
603,09/05/21 12:00, 96,100,38.77,57.6,74.55,0,40.85,250,3.6
604,09/05/21 11:00, 90,100,37.45,53.79,72.81,0,40.23,250,3.6
605,09/05/21 10:00, 91,100,48.23,54.62,71.42,0,37.5,240,2.57
606,09/05/21 09:00, 113,100,67.9,63.79,86.13,0,34.45,250,2.06
607,09/05/21 08:00, 149,100,93.63,74.7,110.5,0,30.46,282,0.49
608,09/05/21 07:00, 151,100,100,75.27,106.94,0,28.99,255,0.76
609,09/05/21 06:00, 100,100,99.16,59.76,77.92,0,28.86,301,1.46
610,09/05/21 05:00, 92,100,94.67,55.1,68.41,0,29.47,271,1.54
611,09/05/21 04:00, 92,100,92.74,55,68.46,0,30.02,242,1.38
612,09/05/21 03:00, 94,100,92.85,56.46,70.47,0,30.37,242,1.38
613,09/05/21 02:00, 99,100,91.17,59.19,73.89,0,30.59,260,3.6
614,09/05/21 01:00, 97,100,91.79,58.37,73.94,0,30.75,260,2.57
615,09/05/21 00:00, 95,100,91.28,56.77,71.72,0,30.93,260,3.09
616,08/05/21 23:00, 97,100,89.25,58.34,74.29,0,31.14,240,2.57
617,08/05/21 22:00, 94,100,88.32,56.41,71.32,0,31.36,270,2.06
618,08/05/21 21:00, 96,100,85.73,57.55,75.15,0,31.73,280,3.6
619,08/05/21 20:00, 94,100,81.23,56.47,72.11,0,32.23,290,4.63
620,08/05/21 19:00, 93,100,69.73,55.97,71.31,0,34.05,290,4.63
621,08/05/21 18:00, 89,100,55.52,53.48,66.92,0,36.79,300,5.14
622,08/05/21 17:00, 86,100,48.09,51.6,64.01,0,38.11,290,6.17
623,08/05/21 16:00, 87,100,42.47,51.86,63.93,0,39.7,280,6.69
624,08/05/21 15:00, 91,100,41.74,54.72,67.36,0,40.09,270,4.63
625,08/05/21 14:00, 97,100,39.26,57.86,70.58,0,41.54,260,5.66
626,08/05/21 13:00, 96,100,31.55,57.33,69.59,0,42.34,270,5.14
627,08/05/21 12:00, 91,100,30.1,54.77,66.27,0,41.64,270,5.14
628,08/05/21 11:00, 106,100,39.87,61.67,75.39,0,40.55,290,3.6
629,08/05/21 10:00, 112,100,45.23,63.43,79.3,0,38.44,310,1.54
630,08/05/21 09:00, 120,100,62.26,65.75,82.83,0,34.27,352,1
631,08/05/21 08:00, 137,100,94.49,70.77,90.48,0,29.9,70,1.54
632,08/05/21 07:00, 133,100,100,69.77,84.07,0,28.02,360,1.54
633,08/05/21 06:00, 133,100,99.98,69.66,83.81,0,28.37,350,2.06
634,08/05/21 05:00, 120,100,97.53,65.73,78.46,0,29.23,280,2.06
635,08/05/21 04:00, 129,100,99.44,68.56,83.64,0,29.59,280,2.06
636,08/05/21 03:00, 137,100,99.29,70.83,85.59,0,29.85,280,2.57
637,08/05/21 02:00, 129,100,96.81,68.44,83.58,0,30.07,270,2.06
638,08/05/21 01:00, 133,100,93.66,69.69,85.92,0,30.29,300,2.57
639,08/05/21 00:00, 139,100,90.02,71.46,88.42,0,30.64,290,2.06
640,07/05/21 23:00, 140,100,85.42,71.88,88.22,0,31.01,270,2.57
641,07/05/21 22:00, 133,100,81.38,69.56,85.46,0,31.34,290,2.57
642,07/05/21 21:00, 127,100,77.47,67.84,84.02,0,31.75,280,2.57
643,07/05/21 20:00, 118,100,75.05,65.11,80.44,0,32.3,280,2.57
644,07/05/21 19:00, 109,100,68.19,62.37,77.1,0,33.9,290,4.63
645,07/05/21 18:00, 98,100,56.78,58.67,71.5,0,36.01,290,3.6
646,07/05/21 17:00, 93,100,46.47,55.56,67.61,0,37.96,290,6.17
647,07/05/21 16:00, 98,100,45.37,59.02,72.55,0,39.18,290,5.14
648,07/05/21 15:00, 99,100,47.85,59.31,72.93,0,39.21,270,4.12
649,07/05/21 14:00, 102,100,46.71,60.2,74.55,0,39.26,260,5.66
650,07/05/21 13:00, 99,100,35.87,59.22,74.9,0,41.59,270,4.12
651,07/05/21 12:00, 97,100,35.88,58.16,73.11,0,40.63,270,4.63
652,07/05/21 11:00, 104,100,42.65,61.05,77.22,0,39.99,270,4.63
653,07/05/21 10:00, 103,100,48.23,60.52,79.49,0,37.82,230,3.6
654,07/05/21 09:00, 117,100,71.99,64.71,87.59,0,33.09,130,2.06
655,07/05/21 08:00, 146,100,94.05,73.71,102.23,0,30.4,347,1.6
656,07/05/21 07:00, 211,100,100,93.19,141.35,0,29.21,110,2.06
657,07/05/21 06:00, 117,100,100,64.78,84.01,0,29.16,30,1.54
658,07/05/21 05:00, 106,100,100,61.38,77.59,0,29.29,290,1.6
659,07/05/21 04:00, 108,100,100,61.98,78.18,0,29.31,310,2.06
660,07/05/21 03:00, 114,100,99.98,63.98,81.52,0,29.53,310,2.06
661,07/05/21 02:00, 107,100,98.19,61.93,79.32,0,29.73,260,2.06
662,07/05/21 01:00, 104,100,93.55,60.98,79.94,0,30.07,280,2.06
663,07/05/21 00:00, 100,100,90.35,59.83,77.35,0,30.47,250,2.06
664,06/05/21 23:00, 104,100,89.84,60.98,80.34,0,30.73,240,2.06
665,06/05/21 22:00, 103,100,87.34,60.49,80.2,0,31,210,1.54
666,06/05/21 21:00, 103,100,84.53,60.72,79.85,0,31.35,290,1.54
667,06/05/21 20:00, 99,100,78.47,59.27,77.3,0,31.84,280,5.14
668,06/05/21 19:00, 95,100,67.77,57.19,72.96,0,33.41,280,5.14
669,06/05/21 18:00, 93,100,60.4,55.99,70.09,0,35.05,270,4.63
670,06/05/21 17:00, 92,100,51.66,54.89,68.89,0,37.38,280,5.66
671,06/05/21 16:00, 90,100,44.6,53.78,67.2,0,38.95,280,3.6
672,06/05/21 15:00, 89,100,41.41,53.53,66.31,0,39.6,270,6.17
673,06/05/21 14:00, 90,100,42.4,54.09,65.02,0,40.02,290,5.14
674,06/05/21 13:00, 104,100,43.76,60.86,75.03,0,40.88,270,3.6
675,06/05/21 12:00, 117,100,39.8,64.71,78.44,0,40.87,280,5.14
676,06/05/21 11:00, 117,100,43.14,64.98,80.16,0,39.61,270,4.12
677,06/05/21 10:00, 152,100,53.28,75.52,97.86,0,37.94,270,4.12
678,06/05/21 09:00, 169,100,71.23,80.57,109.29,0,34.05,180,2.06
679,06/05/21 08:00, 146,100,96.41,73.52,93.11,0,30.15,80,1.54
680,06/05/21 07:00, 152,100,100,75.4,98.59,0,28.04,346,0.93
681,06/05/21 06:00, 140,100,100,71.78,90.41,0,27.98,336,0.88
682,06/05/21 05:00, 131,100,100,69.15,87.99,0,28.41,321,1.35
683,06/05/21 04:00, 125,100,99.95,67.27,85.2,0,29.16,293,1.18
684,06/05/21 03:00, 118,100,99.27,65.1,81.28,0,29.69,310,2.57
685,06/05/21 02:00, 110,100,94.06,62.67,77.82,0,30.18,310,2.57
686,06/05/21 01:00, 115,100,95.73,64.21,79.47,0,30.39,330,3.09
687,06/05/21 00:00, 114,100,91.9,64.06,79.83,0,30.79,270,2.57
