,To Date, HAQI,Battery (%),R. Humidity (%),PM2.5,PM10,Temperature,Wind Direction (degree),Wind Speed (m/s)
3841,23/12/20 10:00, 113,100,47.8,61.28,118.65,26.5,80,1.94
3842,23/12/20 09:00, 139,33.33,69.34,71.44,140.89,22.22,110,2.1
3843,23/12/20 08:00, 197,75,94.29,89.17,166.41,19.22,110,3.1
3844,23/12/20 07:00, 195,66.67,100,88.61,151.46,19.11,180,1.5
3845,23/12/20 06:00, 173,100,98.65,81.75,131.84,19.18,36,2.11
3846,23/12/20 05:00, 79,100,89.32,46.8,78.6,19.52,49,1.73
3847,23/12/20 04:00, 93,50,97.41,55.5,89.1,19.7,52,2.43
3848,23/12/20 03:00, 95,75,95.26,55.47,94.87,20.02,52,2.43
3849,23/12/20 02:00, 111,0,97.46,61,115,20.18,43,2.15
3850,23/12/20 01:00, 105,75,89.61,55.2,106.59,20.81,41,2.54
3851,23/12/20 00:00, 112,100,96.29,62.16,116.97,21.28,22,2.45
3852,22/12/20 23:00, 109,75,96.46,59.16,111.64,21.95,150,1.5
3853,22/12/20 22:00, 67,100,91.34,38.93,66.1,23.21,2,1.93
3854,22/12/20 21:00, 64,100,88.18,35.5,63.32,24.3,310,1.5
3855,22/12/20 20:00, 69,100,85.99,34.16,68.13,24.34,330,1.5
3856,22/12/20 19:00, 84,100,73.54,41.26,83.83,25.09,330,1.5
3857,22/12/20 18:00, 74,100,56.43,32.4,73.63,27.39,300,2.1
3858,22/12/20 17:00, 67,100,51.94,31.88,66.6,29.31,270,3.6
3859,22/12/20 16:00, 71,0,44.44,32.33,70.67,30.84,270,4.1
3860,22/12/20 15:00, 54,100,27.45,26.8,53.23,32.29,280,3.1
3861,22/12/20 14:00, 62,75,24.12,25.88,61.53,32.29,80,2.6
3862,22/12/20 13:00, 79,75,26.67,27.94,78.21,31.61,90,3.6
3863,22/12/20 12:00, 84,100,27.13,31.42,83.81,30.8,100,3.6
3864,22/12/20 11:00, 84,66.67,30.95,31.6,83.48,28.63,70,2.1
3865,22/12/20 10:00, 80,75,34.9,35.89,79.27,27.26,70,2.1
3866,22/12/20 09:00, 91,100,49.78,42.66,90.63,23.48,50,2.1
3867,22/12/20 08:00, 78,100,62.19,37.55,77.21,20.05,90,1.5
3868,22/12/20 07:00, 70,75,67.34,37.22,69.66,19.84,87,3.43
3869,22/12/20 06:00, 90,100,75.9,50.18,89.32,19.8,110,1.5
3870,22/12/20 05:00, 94,50,83.79,55.13,93.91,19.77,66,2.62
3871,22/12/20 04:00, 102,75,84.18,59.14,101.16,20.37,100,1.5
3872,22/12/20 03:00, 119,100,88.44,65.33,115.99,20.78,150,2.1
3873,22/12/20 02:00, 120,66.67,92.76,65.8,122.85,21.01,150,2.1
3874,22/12/20 01:00, 122,0,94.99,66.5,119,21.42,140,1.5
3875,22/12/20 00:00, 108,50,87.91,59.55,111.12,22.04,57,2.1
3876,21/12/20 23:00, 101,66.67,78.88,57.41,100.42,23.08,25,2.89
3877,21/12/20 22:00, 79,100,66.38,45.48,78.58,24.7,5,4.13
3878,21/12/20 21:00, 80,100,73.58,44.9,79.25,25.26,330,3.1
3879,21/12/20 20:00, 70,50,79.91,41.48,69.73,25.69,340,3.6
3880,21/12/20 19:00, 125,100,67.83,49.79,136.41,26.72,340,2.6
3881,21/12/20 18:00, 122,100,37.7,53.19,131.87,28.5,340,2.6
3882,21/12/20 17:00, 54,75,28.96,28.84,52.78,30.68,318,4.59
3883,21/12/20 16:00, 48,100,26.19,27.22,47.77,31.92,330,2.6
3884,21/12/20 15:00, 51,100,26.57,26.95,50.16,32.17,90,1.5
3885,21/12/20 14:00, 48,100,25.24,25.86,47.65,31.89,90,2.6
3886,21/12/20 13:00, 108,75,28.09,38.03,109.87,31.42,80,3.1
3887,21/12/20 12:00, 71,100,30.88,34.33,69.93,30.59,90,5.1
3888,21/12/20 11:00, 82,75,36.67,43.71,81.97,28.22,70,4.6
3889,21/12/20 10:00, 94,75,42.88,52.55,93.8,26.97,40,3.6
3890,21/12/20 09:00, 98,100,53.66,56.57,98.38,24.54,60,2.6
3891,21/12/20 08:00, 133,75,73.33,69.76,123.83,21.57,60,2.6
3892,21/12/20 07:00, 257,100,90.33,106.87,161.62,21.2,80,2.6
3893,21/12/20 06:00, 302,100,96.15,120.7,184.81,21.28,90,2.6
3894,21/12/20 05:00, 250,0,99.44,105,155,21.15,60,2.1
3895,21/12/20 04:00, 245,66.67,99.68,103.41,152.86,21.32,67,3.4
3896,21/12/20 03:00, 239,100,97.07,101.6,148.58,22.14,130,2.1
3897,21/12/20 02:00, 227,100,97,97.88,142.35,22.36,94,2.81
3898,21/12/20 01:00, 265,100,100,109.29,170.21,22.43,100,2.1
3899,21/12/20 00:00, 254,100,100,106.17,152.32,22.93,50,1.56
3900,20/12/20 23:00, 233,75,97.13,99.63,145.12,23.85,20,3.6
3901,20/12/20 22:00, 244,100,99.06,103.02,151.05,24.33,20,3.6
3902,20/12/20 21:00, 238,66.67,95.76,101.25,145.73,25.14,20,2.6
3903,20/12/20 20:00, 162,75,78.37,78.42,107.98,25.96,330,3.1
3904,20/12/20 19:00, 139,100,69.38,71.63,104.28,26.65,10,4.6
3905,20/12/20 18:00, 118,50,58.06,65.2,103.47,28.31,330,4.1
3906,20/12/20 17:00, 104,75,41.69,60.87,94.01,29.91,300,2.6
3907,20/12/20 16:00, 110,75,40.08,62.83,94.74,31.23,280,3.1
3908,20/12/20 15:00, 104,100,36.11,61.03,87.54,32.09,320,2.1
3909,20/12/20 14:00, 118,100,34.41,65.24,95.53,32.12,100,3.1
3910,20/12/20 13:00, 125,100,34.72,67.42,106.95,31.93,90,4.6
3911,20/12/20 12:00, 119,50,37.75,65.58,99.75,31.17,30,4.6
3912,20/12/20 11:00, 161,50,47.03,78.2,138.2,28.68,30,4.6
3913,20/12/20 10:00, 219,100,53.7,95.43,148.66,27.82,20,3.1
3914,20/12/20 09:00, 229,100,62.91,98.39,149.51,25.46,90,2.6
3915,20/12/20 08:00, 209,100,73.55,92.53,134.25,23.14,80,2.6
3916,20/12/20 07:00, 258,66.67,73.6,107.19,163.36,23.03,40,3.1
3917,20/12/20 06:00, 235,100,71.45,100.22,145.98,23.44,60,1.5
3918,20/12/20 05:00, 181,33.33,71.43,84.32,118.39,23.76,40,3.6
3919,20/12/20 04:00, 206,33.33,78.89,91.43,129.67,23.67,40,3.6
3920,20/12/20 03:00, 215,75,84.96,94.3,131.62,23.55,50,2.1
3921,20/12/20 02:00, 221,75,83.74,95.95,136.92,24.1,74,2.85
3922,20/12/20 01:00, 244,100,89.72,103.12,151.57,24.26,59,3.12
3923,20/12/20 00:00, 299,50,94.03,119.58,190.58,24.32,40,1.5
3924,19/12/20 23:00, 312,66.67,94.56,134.59,199.7,24.93,90,2.6
3925,19/12/20 22:00, 308,100,91.17,129.35,196.45,25.43,340,2.6
3926,19/12/20 21:00, 303,100,85.69,122.78,183.15,26.14,340,3.1
3927,19/12/20 20:00, 266,100,82.07,109.73,160.07,26.66,340,3.6
3928,19/12/20 19:00, 249,100,84.64,104.54,156.65,27.3,340,3.6
3929,19/12/20 18:00, 173,66.67,67.99,81.8,125.31,29.08,340,3.6
3930,19/12/20 17:00, 109,100,39.91,62.41,98.1,31.71,20,3.6
3931,19/12/20 16:00, 99,100,37.45,59.31,85.06,32.85,340,4.1
3932,19/12/20 15:00, 107,75,35.73,61.72,89.08,33.15,40,2.1
3933,19/12/20 14:00, 126,66.67,38.54,67.51,98.53,33.06,100,4.1
3934,19/12/20 13:00, 166,100,44.11,79.84,118.13,32.28,80,3.1
3935,19/12/20 12:00, 177,50,46.94,83.13,126.2,31.6,80,3.1
3936,19/12/20 11:00, 198,100,56.59,89.27,149.96,29.52,60,1.5
3937,19/12/20 10:00, 219,0,63.01,95.5,138.5,27.84,80,1.5
3938,19/12/20 09:00, 233,66.67,75.69,99.73,148.3,25.63,90,2.6
3939,19/12/20 08:00, 230,66.67,91.96,98.88,146.2,23.01,70,1.5
3940,19/12/20 07:00, 232,50,99.66,99.32,143.13,22.26,120,1.5
3941,19/12/20 06:00, 212,100,100,93.28,131.28,22.19,130,2.1
3942,19/12/20 05:00, 235,100,100,100.22,144.57,22.38,59,2.47
3943,19/12/20 04:00, 299,100,100,119.67,176.28,22.62,100,2.1
3944,19/12/20 03:00, 310,100,100,131.61,200.39,22.57,100,2.1
3945,19/12/20 02:00, 318,100,100,142.29,220.21,22.82,33,3.11
3946,19/12/20 01:00, 322,100,100,146.99,232.6,23.01,90,1.5
3947,19/12/20 00:00, 326,75,100,152.87,236.59,23.43,22,3.95
3948,18/12/20 23:00, 338,100,100,168.04,260.28,24.13,20,2.6
3949,18/12/20 22:00, 336,66.67,100,165.5,253.78,24.99,11,4.04
3950,18/12/20 21:00, 354,100,100,189.64,299.93,24.87,340,2.1
3951,18/12/20 20:00, 330,0,100,158,243.5,25.9,330,3.6
3952,18/12/20 19:00, 320,100,100,144.37,220.61,26.39,333,5.87
3953,18/12/20 18:00, 290,66.67,82.67,117.04,170.11,28.37,333,5.87
3954,18/12/20 17:00, 259,50,82.15,107.66,150.29,29.42,300,2.1
3955,18/12/20 16:00, 208,100,71.06,92.25,127.14,30.53,290,3.1
3956,18/12/20 15:00, 234,100,73.64,100.09,140.35,31.29,280,4.6
3957,18/12/20 14:00, 191,100,61.58,87.14,118.89,31.89,270,4.6
3958,18/12/20 13:00, 169,66.67,47.24,80.56,118.83,33.15,130,3.1
3959,18/12/20 12:00, 206,75,52.95,91.46,141.66,32.07,80,5.1
3960,18/12/20 11:00, 211,75,62.99,93.01,143.1,29.75,100,3.6
3961,18/12/20 10:00, 264,33.33,75.26,109.08,165.58,27.97,80,3.1
3962,18/12/20 09:00, 302,100,91.81,120.7,183.62,25.82,60,1.5
3963,18/12/20 08:00, 311,75,100,133.19,208.71,22.79,50,3.6
3964,18/12/20 07:00, 319,0,100,143,240,22.05,50,3.6
3965,18/12/20 06:00, 323,33.33,100,149.11,234.67,22.31,50,3.1
3966,18/12/20 05:00, 387,100,100,233.58,388.28,22.32,50,3.6
3967,18/12/20 04:00, 408,75,100,278.74,471.86,22.43,120,1.5
3968,18/12/20 03:00, 413,75,100,294.72,498.09,22.68,39,3.38
3969,18/12/20 02:00, 416,100,100,307.36,516.25,22.94,360,1.5
3970,18/12/20 01:00, 411,100,100,288.18,487.56,23.25,35,2.79
3971,18/12/20 00:00, 406,100,100,279.9,461.1,23.63,350,2.1
3972,17/12/20 23:00, 403,100,100,264.83,439.09,24.03,15,3.13
3973,17/12/20 22:00, 385,66.67,100,229.74,381.2,24.69,10,2.1
3974,17/12/20 21:00, 374,100,100,216.19,347.2,25.02,10,2.1
3975,17/12/20 20:00, 351,100,100,186.3,301.24,25.51,310,2.1
3976,17/12/20 19:00, 326,100,100,152.97,243.53,26.06,320,3.1
3977,17/12/20 18:00, 311,66.67,98.87,132.78,199.52,27.32,330,3.1
3978,17/12/20 17:00, 302,100,92.36,121.76,175.33,28.89,300,4.6
3979,17/12/20 16:00, 261,100,77.49,108.33,151.3,30.36,290,4.1
3980,17/12/20 15:00, 295,75,75.72,118.36,166.95,30.97,300,3.1
3981,17/12/20 14:00, 302,66.67,78.7,121.37,171.5,30.61,300,3.1
3982,17/12/20 13:00, 302,100,73.2,121.63,181.53,31.5,260,4.6
3983,17/12/20 12:00, 228,100,59.57,98.31,164.18,31.67,100,3.1
3984,17/12/20 11:00, 264,66.67,70.38,109.05,175.14,29.72,70,3.6
3985,17/12/20 10:00, 309,100,87.53,130.71,199.41,27.54,60,3.6
3986,17/12/20 09:00, 336,66.67,100,166.24,268.82,24.87,70,2.1
3987,17/12/20 08:00, 377,75,100,219.5,384.92,22.15,50,2.1
3988,17/12/20 07:00, 402,33.33,100,245.33,433.07,21.96,31,2.65
3989,17/12/20 06:00, 376,100,100,218.07,378.13,22.09,34,2.51
3990,17/12/20 05:00, 361,66.67,100,198.79,335.47,22.34,27,3.92
3991,17/12/20 04:00, 361,100,100,198.73,324.21,22.52,27,3.92
3992,17/12/20 03:00, 358,100,100,194.82,314.11,22.7,23,3.85
3993,17/12/20 02:00, 342,0,100,174,282,23.08,17,4.4
3994,17/12/20 01:00, 351,100,100,185.83,295.66,23.24,15,4.04
3995,17/12/20 00:00, 349,100,100,182.8,295.31,23.44,8,4.55
3996,16/12/20 23:00, 344,100,100,176.03,281.99,23.79,70,2.1
3997,16/12/20 22:00, 334,66.67,100,163.4,256.66,24.56,10,2.1
3998,16/12/20 21:00, 334,100,100,163.5,257.28,25.16,10,2.1
3999,16/12/20 20:00, 330,100,100,158.55,244.11,25.3,340,2.6
4000,16/12/20 19:00, 322,66.67,100,147,218.27,25.52,310,2.1
4001,16/12/20 18:00, 297,100,99.57,119.17,172.66,27.35,320,3.6
4002,16/12/20 17:00, 258,100,91.07,107.15,145.66,28.48,300,3.6
4003,16/12/20 16:00, 223,0,82.56,96.67,133.33,29.7,280,3.6
4004,16/12/20 15:00, 237,50,76.21,100.98,129.05,30.35,300,4.6
4005,16/12/20 14:00, 277,100,77.91,113.12,149.99,30.52,300,4.6
4006,16/12/20 13:00, 307,100,78.83,128.51,176.91,30.18,240,3.6
4007,16/12/20 12:00, 314,100,79.98,137.44,193.37,29.99,190,2.1
4008,16/12/20 11:00, 327,100,85.43,154.52,223.9,28.52,50,2.1
4009,16/12/20 10:00, 350,100,97.56,184.15,274.04,26.62,20,3.1
4010,16/12/20 09:00, 358,100,100,194.6,294.85,24.42,22,3.26
4011,16/12/20 08:00, 407,33.33,100,279.33,462.39,22.15,36,2.45
4012,16/12/20 01:00, 397,100,100,246.2,387.58,23.6,340,3.1
4013,16/12/20 00:00, 384,75,100,229.25,347.3,23.94,340,3.1
4014,15/12/20 23:00, 388,100,100,234.26,357.79,24.19,4,5
4015,15/12/20 22:00, 381,50,100,224.4,336.27,24.77,4,5
4016,15/12/20 21:00, 361,100,100,198.96,286.9,25.41,350,3.1
4017,15/12/20 20:00, 345,33.33,100,177.88,246.35,25.52,340,3.1
4018,15/12/20 19:00, 333,100,100,162.03,227.46,25.73,320,2.6
4019,15/12/20 18:00, 302,100,99.44,120.9,162.39,26.74,310,3.1
4020,15/12/20 17:00, 303,33.33,93.09,122.83,162.92,28.3,300,4.1
4021,15/12/20 16:00, 310,100,86.52,131.88,172.45,29.78,290,4.6
4022,15/12/20 15:00, 284,66.67,80.81,115.02,143.7,30.17,290,5.1
4023,15/12/20 14:00, 251,66.67,78.95,105.02,128.85,30.23,290,5.1
4024,15/12/20 13:00, 240,100,79.87,101.68,127.96,29.91,290,5.1
4025,15/12/20 12:00, 281,75,84.09,114.31,148.15,29.49,290,3.6
4026,15/12/20 11:00, 316,100,93.47,139.78,186.55,28.45,340,1.5
4027,15/12/20 10:00, 314,66.67,99.75,136.72,182.01,27.34,340,1.5
4028,15/12/20 09:00, 308,66.67,100,129.09,173.18,24.75,40,2.6
4029,15/12/20 08:00, 364,75,100,202.73,308.64,22.27,60,2.1
4030,15/12/20 07:00, 409,100,100,285.68,475.08,21.9,31,2.31
4031,15/12/20 06:00, 403,66.67,100,267.09,435.28,22.11,14,3.91
4032,15/12/20 05:00, 379,75,100,221.93,334.92,22.28,14,3.91
4033,15/12/20 04:00, 393,25,100,241.38,365.58,22.53,13,3.34
4034,15/12/20 03:00, 387,100,100,233.56,345.65,23.11,12,3.37
4035,15/12/20 02:00, 376,66.67,100,218.09,315.29,23.4,20,1.5
4036,15/12/20 01:00, 379,50,100,221.9,317.18,23.64,360,1.5
4037,15/12/20 00:00, 356,33.33,100,192.67,281.83,23.63,12,2.05
4038,14/12/20 23:00, 344,75,100,177.08,269.01,23.3,20,2.1
4039,14/12/20 22:00, 332,75,100,160.46,232.8,23.69,10,2.1
4040,14/12/20 21:00, 312,75,100,134.82,191.74,23.97,10,2.1
4041,14/12/20 20:00, 196,100,100,88.83,118.87,24.23,330,2.6
4042,14/12/20 19:00, 87,75,100,51.81,70.22,24.64,330,2.1
4043,14/12/20 18:00, 75,50,100,44.5,66.9,26.17,330,3.1
4044,14/12/20 17:00, 121,100,98.99,66.22,92.67,27.01,50,3.1
4045,14/12/20 16:00, 138,100,96.46,71.21,98.77,27.12,110,3.6
4046,14/12/20 15:00, 103,66.67,91.67,60.76,82.54,27.83,70,2.6
4047,14/12/20 14:00, 134,75,94.91,70.03,94.12,27.71,30,2.1
4048,14/12/20 13:00, 239,75,100,101.58,143,26.17,30,2.1
4049,14/12/20 12:00, 258,100,100,107.35,151.25,25.7,70,3.6
4050,14/12/20 11:00, 218,100,100,95.28,133.99,24.18,110,3.6
4051,14/12/20 10:00, 85,66.67,100,51.1,73.51,22.94,100,2.6
4052,14/12/20 09:00, 132,100,100,69.54,99.17,22.89,30,2.6
4053,14/12/20 08:00, 138,50,100,71.3,98.4,22.81,10,2.6
4054,14/12/20 07:00, 107,100,100,61.68,87.23,22.65,340,4.1
4055,14/12/20 06:00, 157,100,100,76.86,113.56,23,340,2.6
4056,14/12/20 05:00, 312,33.33,100,134.67,194.27,23.3,340,2.6
4057,14/12/20 04:00, 307,100,100,127.99,171.92,23.03,8,2.98
4058,14/12/20 03:00, 328,75,100,155.65,214.97,22.85,30,2.6
4059,14/12/20 02:00, 291,50,99.02,117.16,142.73,24.1,90,3.6
4060,14/12/20 01:00, 223,100,90.42,96.63,119.09,25.02,80,2.6
4061,14/12/20 00:00, 244,50,95.1,103.09,126.85,24.78,40,2.1
4062,13/12/20 23:00, 236,75,91.74,100.74,127.06,24.94,20,2.1
4063,13/12/20 22:00, 222,75,89.68,96.31,128.02,25.01,80,3.1
4064,13/12/20 21:00, 185,0,87.48,85.5,104,25.1,70,2.6
4065,13/12/20 20:00, 166,100,86.76,79.72,99.59,25.18,80,3.6
4066,13/12/20 19:00, 175,66.67,91.18,82.51,107.4,25.26,80,3.6
4067,13/12/20 18:00, 151,66.67,90.89,75.05,100.89,25.43,50,2.6
4068,13/12/20 17:00, 95,100,89.36,57.2,75.26,25.93,360,4.6
4069,13/12/20 16:00, 130,100,83.25,68.72,92.03,27.28,10,3.6
4070,13/12/20 15:00, 129,100,79.38,68.62,87.82,27.82,340,3.1
4071,13/12/20 14:00, 116,100,70.83,64.5,84,28.97,50,3.1
4072,13/12/20 13:00, 113,100,76.2,63.52,84.87,28.63,34,1.61
4073,13/12/20 12:00, 177,100,87.99,83.13,109.48,27.3,34,1.61
4074,13/12/20 11:00, 213,66.67,94.67,93.75,116.13,26.89,58,3.08
4075,13/12/20 10:00, 303,100,100,122,157.62,24.66,30,4.1
4076,13/12/20 09:00, 237,100,99.62,100.86,125.4,24.77,320,1.5
4077,13/12/20 08:00, 248,66.67,99.28,104.23,131.36,24.67,360,3.1
4078,13/12/20 07:00, 309,100,100,131.05,161.82,24.75,34,3.78
4079,13/12/20 06:00, 306,66.67,100,126.12,152.68,24.61,50,2.1
4080,13/12/20 05:00, 287,100,99.67,116.06,137.32,24.4,70,1.5
4081,13/12/20 04:00, 229,100,97.23,98.54,114.84,24.36,20,2.6
4082,13/12/20 03:00, 186,100,82.04,85.87,102.5,25.51,100,1.5
4083,13/12/20 02:00, 232,75,91.5,99.25,124.55,25.24,100,1.5
4084,13/12/20 01:00, 243,100,95.4,102.84,124.55,25.2,60,2.6
4085,13/12/20 00:00, 280,25,93.82,114.07,144.64,25.36,30,2.1
4086,12/12/20 23:00, 258,75,92.27,107.29,137.85,25.47,10,2.1
4087,12/12/20 22:00, 236,66.67,86.15,100.59,129.76,25.77,10,2.1
4088,12/12/20 21:00, 225,50,82.73,97.25,122.88,25.94,50,1.5
4089,12/12/20 20:00, 185,75,86.94,85.6,113.39,26.08,350,3.1
4090,12/12/20 19:00, 151,100,87.6,75.24,102.6,26.53,340,2.1
4091,12/12/20 18:00, 147,100,79.67,74.05,109.96,27.2,340,2.1
4092,12/12/20 17:00, 95,100,77.04,56.86,80.37,28.35,320,3.1
4093,12/12/20 16:00, 99,66.67,69.89,59.47,85.27,29.6,350,3.6
4094,12/12/20 15:00, 96,100,63.46,57.27,77.94,31.16,20,2.6
4095,12/12/20 14:00, 138,100,62.17,71.23,101.71,31.45,20,3.1
4096,12/12/20 13:00, 213,66.67,70.14,93.61,152,30.23,25,3.79
4097,12/12/20 12:00, 170,100,83.85,80.87,117.31,27.5,20,2.1
4098,12/12/20 11:00, 122,66.67,94.02,66.36,94.12,26.53,330,2.6
4099,12/12/20 10:00, 93,100,98.41,55.99,75.3,25.81,350,2.1
4100,12/12/20 09:00, 117,75,100,64.77,86.6,25.05,350,2.1
4101,12/12/20 08:00, 158,75,100,77.27,101.36,24.75,20,2.1
4102,12/12/20 07:00, 239,75,100,101.65,135,24.77,30,1.5
4103,12/12/20 06:00, 203,66.67,100,90.61,112.19,24.8,340,2.6
4104,12/12/20 05:00, 208,50,100,92,115.25,24.84,10,2.1
4105,12/12/20 04:00, 196,66.67,100,88.89,111.41,25.11,350,2.6
4106,12/12/20 03:00, 187,66.67,100,85.92,115.26,25.46,67,2.43
4107,12/12/20 02:00, 169,100,99.56,80.52,102.56,25.7,350,2.6
4108,12/12/20 01:00, 237,75,89.97,100.98,135.96,26.13,350,2.6
4109,12/12/20 00:00, 214,100,89.38,94,124.58,26.29,360,1.5
4110,11/12/20 23:00, 248,50,88.64,104.14,153.95,26.29,320,1.5
4111,11/12/20 22:00, 238,100,89.44,101.33,153.05,26.07,21,3.42
4112,11/12/20 21:00, 269,66.67,88.36,110.5,161.85,25.76,40,2.1
4113,11/12/20 20:00, 205,100,84.96,91.2,140.74,25.99,60,2.6
4114,11/12/20 19:00, 116,100,78.56,64.46,100.5,26.72,60,2.6
4115,11/12/20 18:00, 92,100,71.81,55.3,79.27,28.14,60,2.6
4116,11/12/20 17:00, 82,100,65.84,48.82,71.26,29.59,360,3.1
4117,11/12/20 16:00, 84,100,62.84,50.32,70.14,30.21,30,3.1
4118,11/12/20 15:00, 88,100,66.56,52.53,75.09,29.4,60,3.1
4119,11/12/20 14:00, 111,50,73.05,62.9,84.18,28.29,20,4.1
4120,11/12/20 13:00, 240,100,83.13,101.84,140.1,27.01,30,3.6
4121,11/12/20 12:00, 199,75,95.88,89.64,120.45,26.03,340,3.6
4122,11/12/20 11:00, 228,100,100,98.25,130.13,24.95,360,2.6
4123,11/12/20 10:00, 306,100,100,125.94,168.62,25.3,19,2.84
4124,11/12/20 09:00, 306,100,97.22,126.57,164.15,25.53,5,3.98
4125,11/12/20 08:00, 188,100,91.18,86.44,112.42,25.38,5,3.98
4126,11/12/20 07:00, 154,50,85.2,75.92,95.02,25.58,3,3.24
4127,11/12/20 06:00, 175,100,83.16,82.32,104.84,25.9,340,2.1
4128,11/12/20 05:00, 256,100,86.53,106.74,136.16,25.95,30,2.6
4129,11/12/20 04:00, 274,75,88.72,112.06,142.67,26.17,340,2.6
4130,11/12/20 03:00, 275,50,90.41,112.4,139.19,26.32,20,2.6
4131,11/12/20 02:00, 257,100,90.06,107.09,128.83,26.59,270,3.1
4132,11/12/20 01:00, 238,75,88.81,101.13,124.69,26.93,310,3.1
4133,11/12/20 00:00, 260,66.67,96.34,107.86,135.63,27.14,310,3.1
4134,10/12/20 23:00, 238,50,96.62,101.31,132.97,27.66,330,2.6
4135,10/12/20 22:00, 305,100,92.17,125.48,161.4,27.94,310,2.1
4136,10/12/20 21:00, 292,66.67,97.37,117.46,143.78,27.91,320,2.1
4137,10/12/20 20:00, 230,66.67,88.56,98.86,126.77,27.91,270,3.6
4138,10/12/20 19:00, 174,75,80.31,82.16,111.27,28.23,260,2.1
4139,10/12/20 18:00, 135,50,73.42,70.19,98.48,29.44,280,2.1
4140,10/12/20 17:00, 114,100,70.56,63.99,96.2,30.77,301,4.14
4141,10/12/20 16:00, 171,100,63.44,81.18,118.04,32.45,301,4.14
4142,10/12/20 15:00, 91,75,53.64,54.78,82.27,33.31,302,4.25
4143,10/12/20 14:00, 93,100,51.36,55.71,84.38,33.6,270,3.6
4144,10/12/20 13:00, 116,100,51.48,64.66,96.3,33.25,276,3.28
4145,10/12/20 12:00, 95,100,48.24,56.94,80.91,33.53,297,1.42
4146,10/12/20 11:00, 88,100,49.84,52.44,79.6,32.31,30,3.1
4147,10/12/20 10:00, 143,75,57.63,72.72,106.96,30.91,30,2.1
4148,10/12/20 09:00, 148,75,63.15,74.15,118.19,28.84,40,3.6
4149,10/12/20 08:00, 128,100,80.28,68.34,113.84,26.18,40,1.5
4150,10/12/20 07:00, 114,100,81.82,63.88,86.82,25.91,140,1.5
4151,10/12/20 06:00, 104,100,74.47,61.05,85.9,26.53,40,1.5
4152,10/12/20 05:00, 113,66.67,77.44,63.52,86.76,26.72,20,2.6
4153,10/12/20 04:00, 140,100,84.27,71.84,95.59,26.91,20,2.6
4154,10/12/20 03:00, 136,66.67,89.42,70.6,93.28,26.74,10,3.1
4155,10/12/20 02:00, 143,100,89.34,72.67,103.83,26.51,6,3.21
4156,10/12/20 01:00, 129,66.67,78.65,68.49,107.88,27.01,180,1.5
4157,10/12/20 00:00, 121,75,71.09,66.19,113.12,27.45,160,1.5
4158,09/12/20 23:00, 114,100,64.4,64.05,120.37,27.83,220,1.5
4159,09/12/20 22:00, 111,0,61.93,63,114,27.91,30,1.5
4160,09/12/20 21:00, 103,75,60.55,58.15,103.63,28.21,270,2.1
4161,09/12/20 20:00, 86,100,60.3,51.63,85.26,28.46,340,2.6
4162,09/12/20 19:00, 92,50,66.19,55.14,90.17,28.84,340,2.6
4163,09/12/20 18:00, 79,75,60.47,47.1,76.87,29.8,310,1.5
4164,09/12/20 17:00, 97,100,59.69,58.41,84.93,31.44,300,3.6
4165,09/12/20 16:00, 51,75,40.4,30.06,43.12,33.88,240,5.1
4166,09/12/20 15:00, 57,100,41.68,33.91,50.91,34.3,220,3.1
4167,09/12/20 14:00, 98,75,35.47,33.32,97.67,35.04,180,4.6
4168,09/12/20 13:00, 92,100,34.44,36.32,92.08,34.63,120,3.6
4169,09/12/20 12:00, 85,100,36.59,46.74,84.43,33.6,130,3.1
4170,09/12/20 11:00, 90,100,40.13,47.32,89.46,32.08,120,3.6
4171,09/12/20 10:00, 91,100,45.97,46.03,90.67,29.93,90,3.1
4172,09/12/20 09:00, 104,100,60.18,53.33,104.93,25.87,80,2.1
4173,09/12/20 08:00, 105,100,65.37,57.84,106.02,24.67,80,2.1
4174,09/12/20 07:00, 92,75,70.07,55.1,89,24.3,100,2.6
4175,09/12/20 06:00, 103,33.33,72.68,60.67,89.73,24.26,160,1.5
4176,09/12/20 05:00, 133,100,74.44,69.72,108.47,24.2,40,2.6
4177,09/12/20 04:00, 195,75,90.31,88.39,143.52,23.67,100,2.6
4178,09/12/20 03:00, 231,66.67,94.77,99.08,153.53,24.07,57,2.31
4179,09/12/20 02:00, 222,100,98.48,96.42,133.6,24.22,55,2.66
4180,09/12/20 01:00, 221,100,99.63,96.01,131.37,24.36,46,2.34
4181,09/12/20 00:00, 213,50,96.9,93.5,129.16,24.58,46,2.34
4182,08/12/20 23:00, 157,100,84.67,77,119.55,24.86,40,2.37
4183,08/12/20 22:00, 141,75,76.88,72.25,120.68,25.3,25,3.05
4184,08/12/20 21:00, 94,100,74.29,56.19,80.9,26.05,310,2.1
4185,08/12/20 20:00, 78,50,69.26,46.25,71.21,26.96,290,2.1
4186,08/12/20 19:00, 64,66.67,63.9,38.07,63.53,27.89,310,2.6
4187,08/12/20 18:00, 63,100,50.02,35.18,61.89,29.18,310,2.6
4188,08/12/20 17:00, 63,0,46.96,35.33,62.67,30.76,310,2.6
4189,08/12/20 16:00, 62,66.67,42.34,36.63,56.71,32.78,280,5.1
4190,08/12/20 15:00, 63,66.67,41.57,37.24,58.61,33.21,260,4.6
4191,08/12/20 14:00, 49,100,29.59,27.72,48.66,35.03,90,3.1
